coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Mar 05 01:05:34 +0000 2015,SupportPolice PoliceLivesMatter Ferguson SupportDarrenWilson,,http://fb.me/3PQXiL9aA,0,573288209049776129,,,,en,,False,0,573215629018320896,DoctorMikeCrain,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DoctorMikeCrain: The way it should be. #SupportPolice #PoliceLivesMatter #Ferguson #SupportDarrenWilson Now I'll sit back and wait... h…,https://twitter.com/blanc_papillon7/status/573288209049776129,Sat Nov 01 20:54:13 +0000 2014,blanc_papillon7,False,EMT/Paramedic & unapologetic #policewife #PoliceLivesMatter #FirstResponders #tcot #2A #Croatia #Bosnia #NeverForgetSrebrenica #Conservative #AllLivesMatter!,9213,1163,1557,10,,Papillon_Jane,blanc_papillon7,8366,,,False
,Thu Mar 05 02:07:11 +0000 2015,crime Ferguson tcot PoliceLIvesMatter,http://twitter.com/redsteeze/status/573244386798133248/photo/1,,0,573303714007650305,,,,en,,False,0,573280430893346816,DragonForce_One,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DragonForce_One: Eric Holder complains about racist White Cops &amp; African American #crime in #Ferguson - http://t.co/bWZbKd2sVc #tcot #P…,https://twitter.com/BETTYMARIEHICKS/status/573303714007650305,Mon Apr 01 04:07:01 +0000 2013,BETTYMARIEHICKS,False,"nurse, wife, mother of4 boys and 1 girl, love travel, family and GOD",2972,918,1942,16,Ozone  Arkansas ,BETTY MARIE HICKS,BETTYMARIEHICKS,23461,Central Time (US & Canada),,False
,Thu Mar 05 03:59:23 +0000 2015,Ferguson PoliceLivesMatter usdoj,,,0,573331950464737280,,,,en,,False,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Is the attorney general going to apologize for driving Officer Wilson out of #Ferguson for defending his life? #PoliceLivesMatter #usdoj,https://twitter.com/TomVerni/status/573331950464737280,Tue Nov 23 03:11:59 +0000 2010,TomVerni,False,"Law Enforcement & Safety Consultant. Retired NYPD Detective, Academy Instructor, Community Affairs & Crime Prevention Specialist. #training #police #nypd #lgbt",596,1564,1700,19,"New York City, NY ",Tom Verni,TomVerni,2351,,,False
,Thu Mar 05 04:03:59 +0000 2015,PoliceLivesMatter AllLivesMatter,,,0,573333107882897408,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","To HELL with Ferguson!! 
#PoliceLivesMatter
#AllLivesMatter 
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",https://twitter.com/LadyGlockUSA/status/573333107882897408,Thu Mar 12 23:36:27 +0000 2009,LadyGlockUSA,False,Supporter of our United States Military & Law Enforcement. Animal welfare. #2A #ProNRA ΜΟΛΩΝ ΛΑΒΕ #ProIsrael #IStandWithIsrael #tcot #ccot,5896,1701,1587,19,,LadyGlockUSA ™,LadyGlockUSA,5408,Central Time (US & Canada),,False
,Thu Mar 05 04:04:26 +0000 2015,Ferguson PoliceLivesMatter usdoj,,,0,573333219640270848,,,,en,,False,0,573331950464737280,TomVerni,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TomVerni: Is the attorney general going to apologize for driving Officer Wilson out of #Ferguson for defending his life? #PoliceLivesMa…,https://twitter.com/TylerChetelat/status/573333219640270848,Sat Jul 28 22:59:44 +0000 2012,TylerChetelat,False,,6725,316,528,4,,Tyler Chetelat,TylerChetelat,14806,Eastern Time (US & Canada),,False
,Thu Mar 05 04:06:12 +0000 2015,PoliceLivesMatter AllLivesMatter,,,0,573333665079414784,,,,en,,False,0,573333107882897408,LadyGlockUSA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @LadyGlockUSA: To HELL with Ferguson!! 
#PoliceLivesMatter
#AllLivesMatter 
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",https://twitter.com/aboycotter/status/573333665079414784,Fri Nov 28 06:21:58 +0000 2014,aboycotter,False,,9248,196,185,9,USA,Hey LT,aboycotter,4611,Central Time (US & Canada),,False
,Thu Mar 05 04:17:21 +0000 2015,PoliceLivesMatter AllLivesMatter,,,0,573336471626645504,,,,en,,False,0,573333107882897408,LadyGlockUSA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @LadyGlockUSA: To HELL with Ferguson!! 
#PoliceLivesMatter
#AllLivesMatter 
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",https://twitter.com/1GrumpyCookie/status/573336471626645504,Sat Jun 14 04:01:27 +0000 2014,1GrumpyCookie,False,I'm a terrible little boy who wipes boogers on girls. Loves: animals.  Hates: Progressives. 14 words.,2682,1053,1006,14,,Grumpy Jay,1GrumpyCookie,7489,Central Time (US & Canada),,False
,Thu Mar 05 04:48:37 +0000 2015,policelivesmatter ferguson,,,0,573344338362679296,Jeannie_Hartley,573343679559045121,192477353,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@Jeannie_Hartley @AaronWBanks @chicanapoet1  yes it called Police doing their Jobs now say thank you to them #policelivesmatter #ferguson,https://twitter.com/prescottgolf014/status/573344338362679296,Wed Nov 19 17:49:22 +0000 2014,prescottgolf014,False,"Single , Conservative ,Patriot Pro-Life , ready to defend my family and my rights to the death .  #BENGHAZI  #13HOURS #PJNET #tcot #2A #TeaParty",360,1055,1301,7,Little town in New Jersey,David Prescott,prescottgolf014,2801,,,False
,Thu Mar 05 04:53:43 +0000 2015,BlueLivesMatter PoliceLivesMatter,,http://www.ustream.tv/channel/ferguson-2015-live?utm_campaign=ustre.am&utm_source=ustre.am%2F1lfgw&utm_medium=social&utm_content=20150304205022,0,573345622608109569,,,,es,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ferguson livestream #BlueLivesMatter #PoliceLivesMatter http://t.co/T03K7MOzmk,https://twitter.com/perpetualvjlinz/status/573345622608109569,Sun Aug 16 04:24:23 +0000 2009,perpetualvjlinz,False,"More happy warrior than angry white female.  A tad snarky, but never too tired to support a conservative cause.  #SOV actively-ask me how",454,2146,1570,51,"north metro Atl, GA",Lori_NMetroATL,perpetualvjlinz,14886,Central Time (US & Canada),,False
,Thu Mar 05 04:56:27 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/michaelcalhoun/status/573331461039771648/video/1,,0,573346312357335040,,,,en,,False,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@Breaking911: HAPPENING NOW: Protesters in The Street Are Getting Arrested. #Ferguson http://t.co/2ceNgLMQdK 
 #PoliceLivesMatter",https://twitter.com/gottourettes/status/573346312357335040,Wed Dec 25 03:13:51 +0000 2013,gottourettes,False,I Live to Love. Love beats the demon. Sharing news and views. Supporting those with Tourettes Syndrome and law enforcement that risk their lives everyday,286,93,209,2,,Daniel Honz,gottourettes,1157,,,False
,Thu Mar 05 05:09:00 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/michaelcalhoun/status/573331461039771648/video/1,,0,573349469770539008,,,,en,,False,0,573346312357335040,gottourettes,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @gottourettes: ""@Breaking911: HAPPENING NOW: Protesters in The Street Are Getting Arrested. #Ferguson http://t.co/2ceNgLMQdK 
 #PoliceLi…",https://twitter.com/HoumanTX100/status/573349469770539008,Sun Jan 09 16:39:14 +0000 2011,HoumanTX100,False,St. Louis native. Profound & Profane. Speaks truth from heart and gut. Real & Raw. Unapologetic. Politically Independent. Spiritualist. Humanist. Naturalist.,1069,237,486,5,Texas,Terrence Black,HoumanTX100,4433,Central Time (US & Canada),,False
,Thu Mar 05 12:51:51 +0000 2015,MSNBC Ferguson PoliceLivesMatter,,,0,573465950575554561,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Once again #MSNBC on the wrong side of truth.  #Ferguson #PoliceLivesMatter,https://twitter.com/RSBlair/status/573465950575554561,Sat May 01 01:47:18 +0000 2010,RSBlair,False,"Police for 25 years. Hate a thief. Runner, bicyclist, Gunner, and Archer.  Married to Cynthia D. Blair. A litlle political hating double standards.  2 Children.",41,70,76,0,"Hopkins, SC",R. Scott Blair,RSBlair,738,Eastern Time (US & Canada),,False
,Thu Mar 05 17:06:43 +0000 2015,PoliceLivesMatter Ferguson,,,0,573530089750589440,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Hey @TheRevAl: we demand you apologize publicly to Darren Wilson for the lies you told about him to the nation. #PoliceLivesMatter #Ferguson,https://twitter.com/MidAtlantcWoman/status/573530089750589440,Mon Jan 11 23:18:51 +0000 2010,MidAtlantcWoman,False,,888,1486,1924,24,Virginia,MidAtlanticWoman,MidAtlantcWoman,7122,Eastern Time (US & Canada),,False
,Thu Mar 05 17:09:42 +0000 2015,PoliceLivesMatter Ferguson,,,0,573530838014554112,,,,en,,False,0,573530089750589440,MidAtlantcWoman,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MidAtlantcWoman: Hey @TheRevAl: we demand you apologize publicly to Darren Wilson for the lies you told about him to the nation. #Polic…,https://twitter.com/HotNostrilsrFun/status/573530838014554112,Thu Jul 26 16:11:27 +0000 2012,HotNostrilsrFun,False,,43892,2059,2098,80,,linda ,HotNostrilsrFun,60658,,,False
,Thu Mar 05 17:09:55 +0000 2015,PoliceLivesMatter Ferguson,,,0,573530895912689664,,,,en,,False,0,573530089750589440,MidAtlantcWoman,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",RT @MidAtlantcWoman: Hey @TheRevAl: we demand you apologize publicly to Darren Wilson for the lies you told about him to the nation. #Polic…,https://twitter.com/GoWithItJam/status/573530895912689664,Sat Mar 27 01:42:28 +0000 2010,GoWithItJam,False,Let's make this world a better place ~ Michael Jackson ~ Be the change you wish to see in the world. ~ Gandhi ~,3500,712,541,17,,GoWithItJam,GoWithItJam,30584,Eastern Time (US & Canada),,False
,Thu Mar 05 17:32:24 +0000 2015,PoliceLivesMatter Ferguson,,,0,573536550522241025,,,,en,,False,0,573530089750589440,MidAtlantcWoman,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MidAtlantcWoman: Hey @TheRevAl: we demand you apologize publicly to Darren Wilson for the lies you told about him to the nation. #Polic…,https://twitter.com/cathy_ccski/status/573536550522241025,Wed Jul 20 18:56:12 +0000 2011,cathy_ccski,False,"Tea Party Mom, believe simple msg honor Constitutional principles 1st, support politicians who do same; Our Military protects Freedom overseas, We protect here.",11141,1973,2125,38,,Stubbs71,cathy_ccski,38129,Central Time (US & Canada),,False
,Thu Mar 05 17:36:12 +0000 2015,PoliceLivesMatter Ferguson,,,0,573537510061568000,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@TheRevAl: We demand you apologize publicly to Darren Wilson for the lies you told about him to the nation.  #PoliceLivesMatter   #Ferguson,https://twitter.com/MidAtlantcWoman/status/573537510061568000,Mon Jan 11 23:18:51 +0000 2010,MidAtlantcWoman,False,,888,1486,1924,24,Virginia,MidAtlanticWoman,MidAtlantcWoman,7130,Eastern Time (US & Canada),,False
,Thu Mar 05 17:44:25 +0000 2015,PoliceLivesMatter Ferguson,,,0,573539576725250048,,,,en,,False,0,573537510061568000,MidAtlantcWoman,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MidAtlantcWoman: .@TheRevAl: We demand you apologize publicly to Darren Wilson for the lies you told about him to the nation.  #PoliceL…,https://twitter.com/DrKC4/status/573539576725250048,Mon Mar 16 05:29:08 +0000 2009,DrKC4,False,"Christian, Wife, Mother, Conservative, Author, Ph.D. http://tinyurl.com/d3rd32g Blogging at ClashDaily as Dr. Mom. I DO NOT BELONG TO THE GOVERNMENT!",130,1838,1979,79,Midwest,KJack,DrKC4,68475,Midway Island,,False
,Thu Mar 05 17:57:33 +0000 2015,PoliceLivesMatter Ferguson,,,0,573542882310819842,,,,en,,False,0,573537510061568000,MidAtlantcWoman,"<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>",RT @MidAtlantcWoman: .@TheRevAl: We demand you apologize publicly to Darren Wilson for the lies you told about him to the nation.  #PoliceL…,https://twitter.com/TemiaBrinson/status/573542882310819842,Fri Nov 11 01:52:03 +0000 2011,TemiaBrinson,False,President/CEO:  Rejoice Magazine.  Email: editor@rejoicemagazine.net / Phone: (407) 451-3632,41,581,145,16,"Orlando, FL",RejoiceMagazine.net,TemiaBrinson,23208,Eastern Time (US & Canada),,False
,Thu Mar 05 18:05:00 +0000 2015,PoliceLivesMatter Ferguson,,,0,573544756048891906,,,,en,,False,0,573537510061568000,MidAtlantcWoman,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @MidAtlantcWoman: .@TheRevAl: We demand you apologize publicly to Darren Wilson for the lies you told about him to the nation.  #PoliceL…,https://twitter.com/6Strong8/status/573544756048891906,Mon Aug 18 00:58:44 +0000 2014,6Strong8,False,,13497,797,961,9,USA, 6Strong8,6Strong8,10921,Central Time (US & Canada),,False
,Thu Mar 05 20:31:08 +0000 2015,PoliceLivesMatter Ferguson,,,0,573581530288672768,,,,en,,False,0,573537510061568000,MidAtlantcWoman,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MidAtlantcWoman: .@TheRevAl: We demand you apologize publicly to Darren Wilson for the lies you told about him to the nation.  #PoliceL…,https://twitter.com/KnoxPolk2/status/573581530288672768,Mon Dec 31 02:54:10 +0000 2012,KnoxPolk2,False,"Ordained minister, Pastor of a Universal Life Church and Doctor of Divinity. N.P. Decedent of James Knox Polk.  From",3345,414,482,7,Louisiana,The Rev. Doctor ,KnoxPolk2,5440,Central Time (US & Canada),,False
,Thu Mar 05 21:53:20 +0000 2015,tcot policelivesmatter,,http://tremogliesteatime.blogspot.com/2015/03/unlike-most-in-media-i-actually-read.html,0,573602219112660994,,,,en,,False,0,,,"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>",#tcot #policelivesmatter Holder did not have evidence to prosecute Wilson so he smeared the Ferguson PD http://t.co/hgK904FuCO,https://twitter.com/MikeThreeWives/status/573602219112660994,Tue Nov 11 22:27:48 +0000 2014,MikeThreeWives,False,Writer,190,139,272,2,,Michael P. Tremoglie,MikeThreeWives,1110,Eastern Time (US & Canada),,False
,Fri Mar 06 00:08:18 +0000 2015,MOONBATS MichaelBrown PantsUpDontLoot AlSharpton PoliceLivesMatter Ferguson,http://twitter.com/InsaneTerrain/status/573636184909443072/photo/1,http://dailycaller.com/2015/03/04/holder-admits-hands-up-dont-shoot-claim-was-bogus/,0,573636184909443072,CNN,,759251,und,,True,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@CNN #MOONBATS #MichaelBrown #PantsUpDontLoot #AlSharpton #PoliceLivesMatter #Ferguson 
http://t.co/fNQG9Jyq6p http://t.co/ktAELnUzhY",https://twitter.com/InsaneTerrain/status/573636184909443072,Wed Jul 27 15:25:19 +0000 2011,InsaneTerrain,False,"Hiker Skier & Mtn Biker digs rippin up insane terrain. Im a right leanin NonPartisan. I dont email feedback, I tweet it, hence no need 4 follows but thx if u do",391,13,0,1,Northeast USA,JScotty,InsaneTerrain,912,Eastern Time (US & Canada),,False
,Fri Mar 06 00:43:13 +0000 2015,Ferguson lawenforcement police PoliceLivesMatter,http://twitter.com/tylerlacy/status/573644968927096833/photo/1,,0,573644968927096833,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Because I guess you need more warnings for the suspect #Ferguson #lawenforcement #police #PoliceLivesMatter http://t.co/Cqx08w6Pxq,https://twitter.com/tylerlacy/status/573644968927096833,Fri Mar 05 00:52:52 +0000 2010,tylerlacy,False,Sooner born and Sooner bred #sooners Future policeman,1849,128,100,0,,Tyler Perry,tylerlacy,253,,,False
,Fri Mar 06 01:11:46 +0000 2015,PoliceLivesMatter,,http://www.usatoday.com/story/news/nation/2015/03/05/michael-brown-family-reacts-ferguson-report/24432459/,0,573652154247835648,,,,en,,False,0,,,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Big surprise! MT: Michael Brown family to sue Ferguson, officer #PoliceLivesMatter  http://t.co/esM6Ngl1bc",https://twitter.com/bowlofgumbo/status/573652154247835648,Sun Jun 05 04:25:12 +0000 2011,bowlofgumbo,False,Former US Marine #USMC #OathKeeper #ThinBlueLine #TLOT #TCOT #RedNationRising #NRA #2A #Veterans #PoliceLivesMatter,8115,1816,1927,45,Louisiana,BowlOfGumbo,bowlofgumbo,9066,Central Time (US & Canada),,False
,Fri Mar 06 01:57:47 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/HotNostrilsrFun/status/573663735019102208/photo/1,,0,573663735019102208,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",See this man #Ferguson he was murdered tonight by THUGS! Policing is DANGEROUS.   #PoliceLivesMatter http://t.co/ZzADaLHbnM,https://twitter.com/HotNostrilsrFun/status/573663735019102208,Thu Jul 26 16:11:27 +0000 2012,HotNostrilsrFun,False,,44196,2080,2113,80,,linda ,HotNostrilsrFun,61071,,,False
,Fri Mar 06 01:58:21 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/HotNostrilsrFun/status/573663735019102208/photo/1,,0,573663879517114368,,,,en,,False,0,573663735019102208,HotNostrilsrFun,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @HotNostrilsrFun: See this man #Ferguson he was murdered tonight by THUGS! Policing is DANGEROUS.   #PoliceLivesMatter http://t.co/ZzADa…,https://twitter.com/keck1157/status/573663879517114368,Wed Oct 09 11:58:59 +0000 2013,keck1157,False,"Ret. Copper,Navy Chief, Husband, Father, Patriot, Ret. NYPD",6792,1290,1319,32,Iraq 06-08 US NAVY DIRT SAILOR,Chris Keck,keck1157,19821,,,False
,Fri Mar 06 01:58:54 +0000 2015,Ferguson DarrenWilson PoliceLivesMatter,,,0,573664017341808640,TheRevAl,,42389136,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@TheRevAl When might you apologize to #Ferguson #DarrenWilson and #PoliceLivesMatter ?  It's time for you to have a ""come to Jesus"" moment.",https://twitter.com/AnnieMac3796/status/573664017341808640,Sun Dec 28 15:08:31 +0000 2014,AnnieMac3796,False,"writer, blogger, retired EMT, military wife, grandmother, conservative, catholic, prolife, pro 2nd amendment Dallas Cowboy fan and IRISH",126,358,618,4,Earth,AnnieMac,AnnieMac3796,257,Mazatlan,,False
,Fri Mar 06 02:00:16 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/HotNostrilsrFun/status/573663735019102208/photo/1,,0,573664361274679297,,,,en,,False,0,573663735019102208,HotNostrilsrFun,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @HotNostrilsrFun: See this man #Ferguson he was murdered tonight by THUGS! Policing is DANGEROUS.   #PoliceLivesMatter http://t.co/ZzADa…,https://twitter.com/PossumAndPintos/status/573664361274679297,Sun Dec 02 03:06:06 +0000 2012,PossumAndPintos,False,,19936,647,344,15,,Kathi Burch,PossumAndPintos,15467,Eastern Time (US & Canada),,False
,Fri Mar 06 02:01:25 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/HotNostrilsrFun/status/573663735019102208/photo/1,,0,573664650644054019,,,,en,,False,0,573663735019102208,HotNostrilsrFun,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @HotNostrilsrFun: See this man #Ferguson he was murdered tonight by THUGS! Policing is DANGEROUS.   #PoliceLivesMatter http://t.co/ZzADa…,https://twitter.com/KMcN62/status/573664650644054019,Tue May 27 00:54:20 +0000 2014,KMcN62,False,Retired police officer.  Stay safe all current LEO's;  #2a & conceal carry,20802,1176,2001,18,,Kiara ,KMcN62,17409,Eastern Time (US & Canada),,False
,Fri Mar 06 02:02:01 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/HotNostrilsrFun/status/573663735019102208/photo/1,,0,573664799961313280,,,,en,,False,0,573663735019102208,HotNostrilsrFun,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @HotNostrilsrFun: See this man #Ferguson he was murdered tonight by THUGS! Policing is DANGEROUS.   #PoliceLivesMatter http://t.co/ZzADa…,https://twitter.com/Jessica13777/status/573664799961313280,Mon Dec 09 03:57:48 +0000 2013,Jessica13777,False,a blend of #politics #paranormal #nascar~ supporter of #animalrights #wildlife #lawenforcement #fire #EMS #military~USA~#rednationrising #policelivesmatter~,2559,1918,1865,22,,jessica,Jessica13777,7623,,,False
,Fri Mar 06 02:17:19 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/HotNostrilsrFun/status/573663735019102208/photo/1,,0,573668651896717312,,,,en,,False,0,573663735019102208,HotNostrilsrFun,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @HotNostrilsrFun: See this man #Ferguson he was murdered tonight by THUGS! Policing is DANGEROUS.   #PoliceLivesMatter http://t.co/ZzADa…,https://twitter.com/JCregg86/status/573668651896717312,Tue Dec 03 01:54:31 +0000 2013,JCregg86,False,"#TCOT, Anti-#thug, supporter of responsible people of all colors.",7677,1514,1998,28,,Dauntless Patriot ,JCregg86,21783,Central Time (US & Canada),,False
,Fri Mar 06 02:20:10 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/HotNostrilsrFun/status/573663735019102208/photo/1,,0,573669368669827072,,,,en,,False,0,573663735019102208,HotNostrilsrFun,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @HotNostrilsrFun: See this man #Ferguson he was murdered tonight by THUGS! Policing is DANGEROUS.   #PoliceLivesMatter http://t.co/ZzADa…,https://twitter.com/LASD1/status/573669368669827072,Tue Aug 30 15:43:45 +0000 2011,LASD1,False,"Ret. LE & also US Navy. Flag Waving, God Loving No BS Conservative. I STAND UP for America and all Her Good. Won't tolerate those who attempt to bring HER down.",3663,136,54,8,Coastal Georgia,Michael Ryan,LASD1,5178,Eastern Time (US & Canada),,False
,Fri Mar 06 02:27:47 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/HotNostrilsrFun/status/573663735019102208/photo/1,,0,573671285923807232,,,,en,,False,0,573663735019102208,HotNostrilsrFun,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @HotNostrilsrFun: See this man #Ferguson he was murdered tonight by THUGS! Policing is DANGEROUS.   #PoliceLivesMatter http://t.co/ZzADa…,https://twitter.com/BonHagar/status/573671285923807232,Thu Jul 04 16:32:29 +0000 2013,BonHagar,False,The only White Kid on my bus. An urban Country Bumpkin Battling Multiple Myeloma,330,1086,1420,16,"Below Ground, Detroit area",P. Aaron,BonHagar,19439,,,False
,Fri Mar 06 02:30:34 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/HotNostrilsrFun/status/573663735019102208/photo/1,,0,573671984258666496,,,,en,,False,0,573663735019102208,HotNostrilsrFun,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @HotNostrilsrFun: See this man #Ferguson he was murdered tonight by THUGS! Policing is DANGEROUS.   #PoliceLivesMatter http://t.co/ZzADa…,https://twitter.com/dianakayloesch/status/573671984258666496,Thu Jan 06 23:51:03 +0000 2011,dianakayloesch,False,"Conservative counselor, believes in hand up, not a hand out, self reliance, personal responsibility,  believer in God and this great country!",1764,1580,1958,15,Missouri,diana loesch,dianakayloesch,6776,,,False
,Fri Mar 06 02:33:51 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/HotNostrilsrFun/status/573663735019102208/photo/1,,0,573672810847059968,,,,en,,False,0,573663735019102208,HotNostrilsrFun,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @HotNostrilsrFun: See this man #Ferguson he was murdered tonight by THUGS! Policing is DANGEROUS.   #PoliceLivesMatter http://t.co/ZzADa…,https://twitter.com/GGaryC/status/573672810847059968,Fri Dec 14 20:09:57 +0000 2007,GGaryC,False,"Traveler, watcher, writer",723,489,768,7,"Rochester, NY",GGaryC,GGaryC,4597,Eastern Time (US & Canada),,False
,Fri Mar 06 02:43:34 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/HotNostrilsrFun/status/573663735019102208/photo/1,,0,573675255870459904,,,,en,,False,0,573663735019102208,HotNostrilsrFun,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @HotNostrilsrFun: See this man #Ferguson he was murdered tonight by THUGS! Policing is DANGEROUS.   #PoliceLivesMatter http://t.co/ZzADa…,https://twitter.com/a219224/status/573675255870459904,Mon Apr 07 22:32:12 +0000 2014,a219224,False,"A proud American who loves family and my dog.Christian conservative and pro life.Tea Party Conservative, Avid NY Jets fan.",7208,903,949,9,,Michael D'Amore,a219224,5828,,,False
